4504	2.6.1.37	2-aminoethylphosphonate--pyruvate transaminase
4505	2.6.1.38	histidine transaminase
4506	2.6.1.39	2-aminoadipate transaminase
4507	2.6.1.40	(R)-3-amino-2-methylpropionate--pyruvate transaminase
4508	2.6.1.41	D-methionine--pyruvate transaminase
4509	2.6.1.42	branched-chain-amino-acid transaminase
4510	2.6.1.43	aminolevulinate transaminase
4511	2.6.1.44	alanine--glyoxylate transaminase
4512	2.6.1.45	serine--glyoxylate transaminase
4513	2.6.1.46	diaminobutyrate--pyruvate transaminase
4514	2.6.1.47	alanine--oxomalonate transaminase
4515	2.6.1.48	5-aminovalerate transaminase
4516	2.6.1.49	dihydroxyphenylalanine transaminase
4517	2.6.1.50	glutamine--scyllo-inositol transaminase
4518	2.6.1.51	serine--pyruvate transaminase
4519	2.6.1.52	phosphoserine transaminase
4520	2.6.1.53	Transferred entry: 1.4.1.13
4521	2.6.1.54	pyridoxamine-phosphate transaminase
4522	2.6.1.55	taurine--2-oxoglutarate transaminase
4523	2.6.1.56	1D-1-guanidino-3-amino-1,3-dideoxy-scyllo-inositol transaminase
4524	2.6.1.57	aromatic-amino-acid transaminase
4525	2.6.1.58	phenylalanine(histidine) transaminase
4526	2.6.1.59	dTDP-4-amino-4,6-dideoxygalactose transaminase
4527	2.6.1.60	aromatic-amino-acid--glyoxylate transaminase
4528	2.6.1.61	Transferred entry: 2.6.1.40
4529	2.6.1.62	adenosylmethionine--8-amino-7-oxononanoate transaminase
4530	2.6.1.63	kynurenine--glyoxylate transaminase
4531	2.6.1.64	glutamine--phenylpyruvate transaminase
4532	2.6.1.65	N(6)-acetyl-beta-lysine transaminase
4533	2.6.1.66	valine--pyruvate transaminase
4534	2.6.1.67	2-aminohexanoate transaminase
4535	2.6.1.68	Deleted entry
4536	2.6.1.69	Deleted entry
4537	2.6.1.70	aspartate--phenylpyruvate transaminase
4538	2.6.1.71	lysine--pyruvate 6-transaminase
4539	2.6.1.72	D-4-hydroxyphenylglycine transaminase
4540	2.6.1.73	methionine--glyoxylate transaminase
4541	2.6.1.74	cephalosporin-C transaminase
4542	2.6.1.75	cysteine-conjugate transaminase
4543	2.6.1.76	diaminobutyrate--2-oxoglutarate transaminase
4544	2.6.1.77	taurine--pyruvate aminotransferase
4545	2.6.1.78	aspartate--prephenate aminotransferase
4546	2.6.1.79	glutamate--prephenate aminotransferase
4547	2.6.1.80	nicotianamine aminotransferase
4548	2.6.1.81	succinylornithine transaminase
4549	2.6.1.82	putrescine--2-oxoglutarate transaminase
4550	2.6.1.83	LL-diaminopimelate aminotransferase
4551	2.6.1.84	arginine--pyruvate transaminase
4552	2.6.1.85	aminodeoxychorismate synthase
4553	2.6.1.86	2-amino-4-deoxychorismate synthase
4554	2.6.1.87	UDP-4-amino-4-deoxy-L-arabinose aminotransferase
4555	2.6.1.88	methionine transaminase
4556	2.6.1.89	dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose transaminase
4557	2.6.1.90	dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
4558	2.6.1.91	Transferred entry: 2.6.1.34
4559	2.6.1.92	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase
4560	2.6.1.93	neamine transaminase
4561	2.6.1.94	2'-deamino-2'-hydroxyneamine transaminase
4562	2.6.1.95	neomycin C transaminase
4563	2.6.1.96	4-aminobutyrate--pyruvate transaminase
4564	2.6.1.97	archaeosine synthase
4565	2.6.1.98	UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase
4566	2.6.1.99	L-tryptophan--pyruvate aminotransferase
4567	2.6.1.100	L-glutamine:2-deoxy-scyllo-inosose aminotransferase
4568	2.6.1.101	L-glutamine:3-amino-2,3-dideoxy-scyllo-inosose aminotransferase
4569	2.6.1.102	GDP-perosamine synthase
4570	2.6.1.103	(S)-3,5-dihydroxyphenylglycine transaminase
4571	2.6.1.104	3-dehydro-glucose-6-phosphate--glutamate transaminase
4572	2.6.1.105	lysine--8-amino-7-oxononanoate transaminase
4573	2.6.1.106	dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
4574	2.6.1.107	beta-methylphenylalanine transaminase
4575	2.6.1.108	(5-formylfuran-3-yl)methyl phosphate transaminase
4576	2.6.1.109	8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase
4577	2.6.1.110	dTDP-4-dehydro-2,3,6-trideoxy-D-glucose 4-aminotransferase
4578	2.6.1.111	3-aminobutanoyl-CoA transaminase
4579	2.6.1.112	(S)-ureidoglycine--glyoxylate transaminase
4580	2.6.1.113	putrescine--pyruvate transaminase
4581	2.6.1.114	8-demethyl-8-aminoriboflavin-5'-phosphate synthase
4582	2.6.1.115	5-hydroxydodecatetraenal 1-aminotransferase
4583	2.6.1.116	6-aminohexanoate aminotransferase
4584	2.6.1.117	L-glutamine--4-(methylsulfanyl)-2-oxobutanoate aminotransferase
4585	2.6.1.118	[amino group carrier protein]-gamma-(L-lysyl)-L-glutamataminotransferase
4586	2.6.1.119	vanillin aminotransferase
4587	2.6.1.120	beta-alanine--2-oxoglutarate transaminase
4588	2.6.1.121	8-amino-7-oxononanoate carboxylating dehydrogenase
4589	2.6.1.122	UDP-N-acetyl-3-dehydro-alpha-D-glucosamine 3-aminotranferase
4590	2.6.1.123	4-amino-4-deoxychorismate synthase (2-amino-4-deoxychorismate-forming)
4591	2.6.1.124	[amino-group carrier protein]-gamma-(L-ornithyl)-L-glutamataminotransferase
4592	2.6.1.n1	Transferred entry: 2.6.1.87
4593	2.6.1.n2	Transferred entry: 2.6.1.105
4594	2.6.2.1	Transferred entry: 2.1.4.1
4595	2.6.3.1	oximinotransferase
4596	2.6.99.1	dATP(dGTP)--DNA purinetransferase
4597	2.6.99.2	pyridoxine 5'-phosphate synthase
4598	2.6.99.3	O-ureido-L-serine synthase
4599	2.6.99.4	Transferred entry: 2.3.1.234
4600	2.7.1.1	hexokinase
4601	2.7.1.2	glucokinase
4602	2.7.1.3	ketohexokinase
4603	2.7.1.4	fructokinase
4604	2.7.1.5	rhamnulokinase
4605	2.7.1.6	galactokinase
4606	2.7.1.7	mannokinase
4607	2.7.1.8	glucosamine kinase
4608	2.7.1.9	Deleted entry
4609	2.7.1.10	phosphoglucokinase
4610	2.7.1.11	6-phosphofructokinase
4611	2.7.1.12	gluconokinase
4612	2.7.1.13	dehydrogluconokinase
4613	2.7.1.14	sedoheptulokinase
4614	2.7.1.15	ribokinase
4615	2.7.1.16	ribulokinase
4616	2.7.1.17	xylulokinase
4617	2.7.1.18	phosphoribokinase
4618	2.7.1.19	phosphoribulokinase
4619	2.7.1.20	adenosine kinase
4620	2.7.1.21	thymidine kinase
4621	2.7.1.22	ribosylnicotinamide kinase
4622	2.7.1.23	NAD(+) kinase
4623	2.7.1.24	dephospho-CoA kinase
4624	2.7.1.25	adenylyl-sulfate kinase
4625	2.7.1.26	riboflavin kinase
4626	2.7.1.27	erythritol kinase (D-erythritol 4-phosphate-forming)
4627	2.7.1.28	triokinase
4628	2.7.1.29	glycerone kinase
4629	2.7.1.30	glycerol kinase
4630	2.7.1.31	glycerate 3-kinase
4631	2.7.1.32	choline kinase
4632	2.7.1.33	pantothenate kinase
4633	2.7.1.34	pantetheine kinase
4634	2.7.1.35	pyridoxal kinase
4635	2.7.1.36	mevalonate kinase
4636	2.7.1.37	Transferred entry: 2.7.11.1, 2.7.11.8, 2.7.11.9, 2.7.11.10, 2.7.11.112.7.11.12, 2.7.11.13, 2.7.11.21, 2.7.11.22, 2.7.11.24, 2.7.11.252.7.11.30 and 2.7.12.1
4637	2.7.1.38	Transferred entry: 2.7.11.19
4638	2.7.1.39	homoserine kinase
4639	2.7.1.40	pyruvate kinase
4640	2.7.1.41	glucose-1-phosphate phosphodismutase
4641	2.7.1.42	riboflavin phosphotransferase
4642	2.7.1.43	glucuronokinase
4643	2.7.1.44	galacturonokinase
4644	2.7.1.45	2-dehydro-3-deoxygluconokinase
4645	2.7.1.46	L-arabinokinase
4646	2.7.1.47	D-ribulokinase
4647	2.7.1.48	uridine/cytidine kinase
4648	2.7.1.49	hydroxymethylpyrimidine kinase
4649	2.7.1.50	hydroxyethylthiazole kinase
4650	2.7.1.51	L-fuculokinase
4651	2.7.1.52	fucokinase
4652	2.7.1.53	L-xylulokinase
4653	2.7.1.54	D-arabinokinase
4654	2.7.1.55	allose kinase
4655	2.7.1.56	1-phosphofructokinase
4656	2.7.1.57	Deleted entry
4657	2.7.1.58	2-dehydro-3-deoxygalactonokinase
4658	2.7.1.59	N-acetylglucosamine kinase
4659	2.7.1.60	N-acylmannosamine kinase
4660	2.7.1.61	acyl-phosphate--hexose phosphotransferase
4661	2.7.1.62	phosphoramidate--hexose phosphotransferase
4662	2.7.1.63	polyphosphate--glucose phosphotransferase
4663	2.7.1.64	inositol 3-kinase
4664	2.7.1.65	scyllo-inosamine 4-kinase
4665	2.7.1.66	undecaprenol kinase
4666	2.7.1.67	1-phosphatidylinositol 4-kinase
4667	2.7.1.68	1-phosphatidylinositol-4-phosphate 5-kinase
4668	2.7.1.69	Transferred entry: 2.7.1.191, 2.7.1.192, 2.7.1.193, 2.7.1.194, 2.7.1.1952.7.1.196, 2.7.1.197, 2.7.1.198, 2.7.1.199, 2.7.1.200, 2.7.1.2012.7.1.202, 2.7.1.203, 2.7.1.204, 2.7.1.205, 2.7.1.206, 2.7.1.207 an2.7.1.208
4669	2.7.1.70	Transferred entry: 2.7.11.1
4670	2.7.1.71	shikimate kinase
4671	2.7.1.72	streptomycin 6-kinase
4672	2.7.1.73	inosine kinase
4673	2.7.1.74	deoxycytidine kinase
4674	2.7.1.75	Transferred entry: 2.7.1.21
4675	2.7.1.76	deoxyadenosine kinase
4676	2.7.1.77	nucleoside phosphotransferase
4677	2.7.1.78	polynucleotide 5'-hydroxyl-kinase
4678	2.7.1.79	diphosphate--glycerol phosphotransferase
4679	2.7.1.80	diphosphate--serine phosphotransferase
4680	2.7.1.81	hydroxylysine kinase
4681	2.7.1.82	ethanolamine kinase
4682	2.7.1.83	pseudouridine kinase
4683	2.7.1.84	alkylglycerone kinase
4684	2.7.1.85	beta-glucoside kinase
4685	2.7.1.86	NADH kinase
4686	2.7.1.87	streptomycin 3''-kinase
4687	2.7.1.88	dihydrostreptomycin-6-phosphate 3'alpha-kinase
4688	2.7.1.89	thiamine kinase
4689	2.7.1.90	diphosphate--fructose-6-phosphate 1-phosphotransferase
4690	2.7.1.91	sphingosine kinase
4691	2.7.1.92	5-dehydro-2-deoxygluconokinase
4692	2.7.1.93	alkylglycerol kinase
4693	2.7.1.94	acylglycerol kinase
4694	2.7.1.95	kanamycin kinase
4695	2.7.1.96	Transferred entry: 2.7.1.86
4696	2.7.1.97	Transferred entry: 2.7.11.14
4697	2.7.1.98	Deleted entry
4698	2.7.1.99	Transferred entry: 2.7.11.2
4699	2.7.1.100	S-methyl-5-thioribose kinase
4700	2.7.1.101	tagatose kinase
4701	2.7.1.102	hamamelose kinase
4702	2.7.1.103	viomycin kinase
4703	2.7.1.104	Transferred entry: 2.7.99.1
4704	2.7.1.105	6-phosphofructo-2-kinase
4705	2.7.1.106	glucose-1,6-bisphosphate synthase
4706	2.7.1.107	diacylglycerol kinase (ATP)
4707	2.7.1.108	dolichol kinase
4708	2.7.1.109	Transferred entry: 2.7.11.31
4709	2.7.1.110	Transferred entry: 2.7.11.3
4710	2.7.1.111	Transferred entry: 2.7.11.27
4711	2.7.1.112	Transferred entry: 2.7.10.1 and 2.7.10.2
4712	2.7.1.113	deoxyguanosine kinase
4713	2.7.1.114	AMP--thymidine kinase
4714	2.7.1.115	Transferred entry: 2.7.11.4
4715	2.7.1.116	Transferred entry: 2.7.11.5
4716	2.7.1.117	Transferred entry: 2.7.11.18
4717	2.7.1.118	ADP--thymidine kinase
4718	2.7.1.119	hygromycin-B 7''-O-kinase
4719	2.7.1.120	Transferred entry: 2.7.11.17
4720	2.7.1.121	phosphoenolpyruvate--glycerone phosphotransferase
4721	2.7.1.122	xylitol kinase
4722	2.7.1.123	Transferred entry: 2.7.11.17
4723	2.7.1.124	Transferred entry: 2.7.11.6
4724	2.7.1.125	Transferred entry: 2.7.11.14
4725	2.7.1.126	Transferred entry: 2.7.11.15
4726	2.7.1.127	inositol-trisphosphate 3-kinase
4727	2.7.1.128	Transferred entry: 2.7.11.27
4728	2.7.1.129	Transferred entry: 2.7.11.7
4729	2.7.1.130	tetraacyldisaccharide 4'-kinase
4730	2.7.1.131	Transferred entry: 2.7.11.29
4731	2.7.1.132	Transferred entry: 2.7.11.28
4732	2.7.1.133	Transferred entry: 2.7.1.134
4733	2.7.1.134	inositol-tetrakisphosphate 1-kinase
4734	2.7.1.135	Transferred entry: 2.7.11.26
4735	2.7.1.136	macrolide 2'-kinase
4736	2.7.1.137	phosphatidylinositol 3-kinase
4737	2.7.1.138	ceramide kinase
4738	2.7.1.139	Transferred entry: 2.7.1.134
4739	2.7.1.140	inositol-tetrakisphosphate 5-kinase
4740	2.7.1.141	Transferred entry: 2.7.11.23
4741	2.7.1.142	glycerol-3-phosphate--glucose phosphotransferase
4742	2.7.1.143	diphosphate-purine nucleoside kinase
4743	2.7.1.144	tagatose-6-phosphate kinase
4744	2.7.1.145	deoxynucleoside kinase
4745	2.7.1.146	ADP-specific phosphofructokinase
4746	2.7.1.147	ADP-specific glucose/glucosamine kinase
4747	2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
4748	2.7.1.149	1-phosphatidylinositol-5-phosphate 4-kinase
4749	2.7.1.150	1-phosphatidylinositol-3-phosphate 5-kinase
4750	2.7.1.151	inositol-polyphosphate multikinase
4751	2.7.1.152	Transferred entry: 2.7.4.21
4752	2.7.1.153	phosphatidylinositol-4,5-bisphosphate 3-kinase
4753	2.7.1.154	phosphatidylinositol-4-phosphate 3-kinase
4754	2.7.1.155	Transferred entry: 2.7.4.24
4755	2.7.1.156	adenosylcobinamide kinase
4756	2.7.1.157	N-acetylgalactosamine kinase
4757	2.7.1.158	inositol-pentakisphosphate 2-kinase
4758	2.7.1.159	inositol-1,3,4-trisphosphate 5/6-kinase
4759	2.7.1.160	2'-phosphotransferase
4760	2.7.1.161	CTP-dependent riboflavin kinase
4761	2.7.1.162	N-acetylhexosamine 1-kinase
4762	2.7.1.163	hygromycin B 4-O-kinase
4763	2.7.1.164	O-phosphoseryl-tRNA(Sec) kinase
4764	2.7.1.165	glycerate 2-kinase
4765	2.7.1.166	3-deoxy-D-manno-octulosonic acid kinase
4766	2.7.1.167	D-glycero-beta-D-manno-heptose-7-phosphate kinase
4767	2.7.1.168	D-glycero-alpha-D-manno-heptose-7-phosphate kinase
4768	2.7.1.169	pantoate kinase
4769	2.7.1.170	anhydro-N-acetylmuramic acid kinase
4770	2.7.1.171	protein-fructosamine 3-kinase
4771	2.7.1.172	protein-ribulosamine 3-kinase
4772	2.7.1.173	nicotinate riboside kinase
4773	2.7.1.174	diacylglycerol kinase (CTP)
4774	2.7.1.175	maltokinase
4775	2.7.1.176	UDP-N-acetylglucosamine kinase
4776	2.7.1.177	L-threonine kinase
4777	2.7.1.178	2-dehydro-3-deoxyglucono/galactono-kinase
4778	2.7.1.179	kanosamine kinase
4779	2.7.1.180	FAD:protein FMN transferase
4780	2.7.1.181	polymannosyl GlcNAc-diphospho-ditrans,octacis-undecaprenol kinase
4781	2.7.1.182	phytol kinase
4782	2.7.1.183	glycoprotein-mannosyl O(6)-kinase
4783	2.7.1.184	sulfofructose kinase
4784	2.7.1.185	mevalonate 3-kinase
4785	2.7.1.186	mevalonate-3-phosphate 5-kinase
4786	2.7.1.187	acarbose 7(IV)-phosphotransferase
4787	2.7.1.188	2-epi-5-epi-valiolone 7-kinase
4788	2.7.1.189	autoinducer-2 kinase
4789	2.7.1.190	aminoglycoside 2''-phosphotransferase
4790	2.7.1.191	protein-N(pi)-phosphohistidine--D-mannose phosphotransferase
4791	2.7.1.192	protein-N(pi)-phosphohistidine--N-acetylmuramate phosphotransferase
4792	2.7.1.193	protein-N(pi)-phosphohistidine--N-acetyl-D-glucosaminphosphotransferase
4793	2.7.1.194	protein-N(pi)-phosphohistidine--L-ascorbate phosphotransferase
4794	2.7.1.195	protein-N(pi)-phosphohistidine--2-O-alpha-mannosyl-D-glyceratphosphotransferase
4795	2.7.1.196	protein-N(pi)-phosphohistidine--N,N'-diacetylchitobiosphosphotransferase
4796	2.7.1.197	protein-N(pi)-phosphohistidine--D-mannitol phosphotransferase
4797	2.7.1.198	protein-N(pi)-phosphohistidine--D-sorbitol phosphotransferase
4798	2.7.1.199	protein-N(pi)-phosphohistidine--D-glucose phosphotransferase
4799	2.7.1.200	protein-N(pi)-phosphohistidine--galactitol phosphotransferase
4800	2.7.1.201	protein-N(pi)-phosphohistidine--trehalose phosphotransferase
4801	2.7.1.202	protein-N(pi)-phosphohistidine--D-fructose phosphotransferase
4802	2.7.1.203	protein-N(pi)-phosphohistidine--D-glucosaminate phosphotransferase
4803	2.7.1.204	protein-N(pi)-phosphohistidine--D-galactose phosphotransferase
4804	2.7.1.205	protein-N(pi)-phosphohistidine--D-cellobiose phosphotransferase
4805	2.7.1.206	protein-N(pi)-phosphohistidine--L-sorbose phosphotransferase
4806	2.7.1.207	protein-N(pi)-phosphohistidine--lactose phosphotransferase
4807	2.7.1.208	protein-N(pi)-phosphohistidine--maltose phosphotransferase
4808	2.7.1.209	L-erythrulose 1-kinase
4809	2.7.1.210	D-erythrulose 4-kinase
4810	2.7.1.211	protein-N(pi)-phosphohistidine--sucrose phosphotransferase
4811	2.7.1.212	alpha-D-ribose-1-phosphate 5-kinase (ADP)
4812	2.7.1.213	cytidine kinase
4813	2.7.1.214	C7-cyclitol 7-kinase
4814	2.7.1.215	erythritol kinase (D-erythritol 1-phosphate-forming)
4815	2.7.1.216	farnesol kinase
4816	2.7.1.217	3-dehydrotetronate 4-kinase
4817	2.7.1.218	fructoselysine 6-kinase
4818	2.7.1.219	D-threonate 4-kinase
4819	2.7.1.220	D-erythronate 4-kinase
4820	2.7.1.221	N-acetylmuramate 1-kinase
4821	2.7.1.222	4-hydroxytryptamine kinase
4822	2.7.1.223	aminoimidazole riboside kinase
4823	2.7.1.224	cytidine diphosphoramidate kinase
4824	2.7.1.225	L-serine kinase (ATP)
4825	2.7.1.226	L-serine kinase (ADP)
4826	2.7.1.227	inositol phosphorylceramide synthase
4827	2.7.1.228	mannosyl-inositol-phosphoceramide inositolphosphotransferase
4828	2.7.1.229	deoxyribokinase
4829	2.7.1.230	amicoumacin kinase
4830	2.7.1.231	3-oxoisoapionate kinase
4831	2.7.1.232	levoglucosan kinase
4832	2.7.1.233	apulose kinase
4833	2.7.1.234	D-tagatose-1-phosphate kinase
4834	2.7.1.235	lipopolysaccharide core heptose(I) kinase
4835	2.7.1.236	NAD(+) 3'-kinase
4836	2.7.1.237	GTP-dependent dephospho-CoA kinase
4837	2.7.1.238	phenol phosphorylase
4838	2.7.1.239	alpha-D-ribose-1-phosphate 5-kinase (ATP)
4839	2.7.1.n1	Transferred entry: 2.7.1.170
4840	2.7.1.n2	Transferred entry: 2.7.1.161
4841	2.7.1.n3	Transferred entry: 2.7.1.164
4842	2.7.1.n4	Transferred entry: 2.7.1.173
4843	2.7.1.n5	Transferred entry: 2.7.1.174
4844	2.7.1.n6	Transferred entry: 2.7.1.163
4845	2.7.1.n7	Transferred entry: 2.7.1.176
4846	2.7.1.n8	Transferred entry: 2.7.1.175
4847	2.7.2.1	acetate kinase
4848	2.7.2.2	carbamate kinase
4849	2.7.2.3	phosphoglycerate kinase
4850	2.7.2.4	aspartate kinase
4851	2.7.2.5	Transferred entry: 6.3.4.16
4852	2.7.2.6	formate kinase
4853	2.7.2.7	butyrate kinase
4854	2.7.2.8	acetylglutamate kinase
4855	2.7.2.9	Transferred entry: 6.3.5.5
4856	2.7.2.10	phosphoglycerate kinase (GTP)
4857	2.7.2.11	glutamate 5-kinase
4858	2.7.2.12	acetate kinase (diphosphate)
4859	2.7.2.13	Deleted entry
4860	2.7.2.14	branched-chain-fatty-acid kinase
4861	2.7.2.15	propionate kinase
4862	2.7.2.16	2-phosphoglycerate kinase
4863	2.7.2.17	[amino-group carrier protein]-L-2-aminoadipate 6-kinase
4864	2.7.2.18	fatty acid kinase
4865	2.7.2.19	[amino-group carrier protein]-L-glutamate 6-kinase
4866	2.7.3.1	guanidinoacetate kinase
4867	2.7.3.2	creatine kinase
4868	2.7.3.3	arginine kinase
4869	2.7.3.4	taurocyamine kinase
4870	2.7.3.5	lombricine kinase
4871	2.7.3.6	hypotaurocyamine kinase
4872	2.7.3.7	opheline kinase
4873	2.7.3.8	ammonia kinase
4874	2.7.3.9	phosphoenolpyruvate--protein phosphotransferase
4875	2.7.3.10	agmatine kinase
4876	2.7.3.11	Transferred entry: 2.7.13.1
4877	2.7.3.12	Transferred entry: 2.7.13.2
4878	2.7.3.13	glutamine kinase
4879	2.7.4.1	ATP-polyphosphate phosphotransferase
4880	2.7.4.2	phosphomevalonate kinase
4881	2.7.4.3	adenylate kinase
4882	2.7.4.4	nucleoside-phosphate kinase
4883	2.7.4.5	Transferred entry: 2.7.4.14
4884	2.7.4.6	nucleoside-diphosphate kinase
4885	2.7.4.7	phosphooxymethylpyrimidine kinase
4886	2.7.4.8	guanylate kinase
4887	2.7.4.9	dTMP kinase
4888	2.7.4.10	nucleoside-triphosphate--adenylate kinase
4889	2.7.4.11	(deoxy)adenylate kinase
4890	2.7.4.12	T2-induced deoxynucleotide kinase
4891	2.7.4.13	(deoxy)nucleoside-phosphate kinase
4892	2.7.4.14	UMP/CMP kinase
4893	2.7.4.15	thiamine-diphosphate kinase
4894	2.7.4.16	thiamine-phosphate kinase
4895	2.7.4.17	3-phosphoglyceroyl-phosphate--polyphosphate phosphotransferase
4896	2.7.4.18	farnesyl-diphosphate kinase
4897	2.7.4.19	5-methyldeoxycytidine-5'-phosphate kinase
4898	2.7.4.20	dolichyl-diphosphate--polyphosphate phosphotransferase
4899	2.7.4.21	inositol-hexakisphosphate 5-kinase
4900	2.7.4.22	UMP kinase
4901	2.7.4.23	ribose 1,5-bisphosphate phosphokinase
4902	2.7.4.24	diphosphoinositol-pentakisphosphate 1-kinase
4903	2.7.4.25	(d)CMP kinase
4904	2.7.4.26	isopentenyl phosphate kinase
4905	2.7.4.27	([Pyruvate, phosphate dikinase] phosphate) phosphotransferase
4906	2.7.4.28	([Pyruvate, water dikinase] phosphate) phosphotransferase
4907	2.7.4.29	Kdo2-lipid A phosphotransferase
4908	2.7.4.30	Transferred entry: 2.7.8.43
4909	2.7.4.31	[5-(aminomethyl)furan-3-yl]methyl phosphate kinase
4910	2.7.4.32	farnesyl phosphate kinase
4911	2.7.4.33	AMP-polyphosphate phosphotransferase
4912	2.7.4.34	GDP-polyphosphate phosphotransferase
4913	2.7.4.n1	Transferred entry: 2.7.4.27
4914	2.7.4.n2	Transferred entry: 2.7.4.28
4915	2.7.5.1	Transferred entry: 5.4.2.2
4916	2.7.5.2	Transferred entry: 5.4.2.3
4917	2.7.5.3	Transferred entry: 5.4.2.11 and 5.4.2.12
4918	2.7.5.4	Transferred entry: 5.4.2.4
4919	2.7.5.5	Transferred entry: 5.4.2.5
4920	2.7.5.6	Transferred entry: 5.4.2.7
4921	2.7.5.7	Transferred entry: 5.4.2.8
4922	2.7.6.1	ribose-phosphate diphosphokinase
4923	2.7.6.2	thiamine diphosphokinase
4924	2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
4925	2.7.6.4	nucleotide diphosphokinase
4926	2.7.6.5	GTP diphosphokinase
4927	2.7.7.1	nicotinamide-nucleotide adenylyltransferase
4928	2.7.7.2	FAD synthase
4929	2.7.7.3	pantetheine-phosphate adenylyltransferase
4930	2.7.7.4	sulfate adenylyltransferase
4931	2.7.7.5	sulfate adenylyltransferase (ADP)
4932	2.7.7.6	DNA-directed RNA polymerase
4933	2.7.7.7	DNA-directed DNA polymerase
4934	2.7.7.8	polyribonucleotide nucleotidyltransferase
4935	2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase
4936	2.7.7.10	UTP--hexose-1-phosphate uridylyltransferase
4937	2.7.7.11	UTP--xylose-1-phosphate uridylyltransferase
4938	2.7.7.12	UDP-glucose--hexose-1-phosphate uridylyltransferase
4939	2.7.7.13	mannose-1-phosphate guanylyltransferase
4940	2.7.7.14	ethanolamine-phosphate cytidylyltransferase
4941	2.7.7.15	choline-phosphate cytidylyltransferase
4942	2.7.7.16	Transferred entry: 4.6.1.18
4943	2.7.7.17	Transferred entry: 4.6.1.19
4944	2.7.7.18	nicotinate-nucleotide adenylyltransferase
4945	2.7.7.19	polynucleotide adenylyltransferase
4946	2.7.7.20	Deleted entry
4947	2.7.7.21	Transferred entry: 2.7.7.72
4948	2.7.7.22	mannose-1-phosphate guanylyltransferase (GDP)
4949	2.7.7.23	UDP-N-acetylglucosamine diphosphorylase
4950	2.7.7.24	glucose-1-phosphate thymidylyltransferase
4951	2.7.7.25	Transferred entry: 2.7.7.72
4952	2.7.7.26	Transferred entry: 4.6.1.24
4953	2.7.7.27	glucose-1-phosphate adenylyltransferase
4954	2.7.7.28	nucleoside-triphosphate-aldose-1-phosphate nucleotidyltransferase
4955	2.7.7.29	Transferred entry: 2.7.7.28
4956	2.7.7.30	fucose-1-phosphate guanylyltransferase
4957	2.7.7.31	DNA nucleotidylexotransferase
4958	2.7.7.32	galactose-1-phosphate thymidylyltransferase
4959	2.7.7.33	glucose-1-phosphate cytidylyltransferase
4960	2.7.7.34	glucose-1-phosphate guanylyltransferase
4961	2.7.7.35	ADP ribose phosphorylase
4962	2.7.7.36	aldose-1-phosphate adenylyltransferase
